ck_id,title,source,source_id,source_file,source_line,source_rule,source_category,source_subcategory,source_severity,source_tool,source_commit,release_target,status,severity,domain,root_invariant,matrix_id,duplicate_of,breaking_risk,data_loss_risk,security_risk,determinism_risk,recovery_risk,requires_regression_test,requires_ci_gate,production_code,test_code,docs_only,area,critical_path,owner,decision,decision_rationale,planned_fix,validation_command,closure_proof,notes
CK-110-1331,The application was found setting directory permissions to overly permissive values.,codacy,1cd877269d882aa94b5c94c088fe9ed9,internal/benchmark/scenarios.go,383,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,36a734258f88b2bad6595ae8611fe52e13b2a519,v1.10.6,triaged,S1,benchmark,Filesystem permission scanner findings must be reviewed by runtime area and threat model,CK-110-M020,,none,none,medium,none,none,false,false,false,true,false,benchmark,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for benchmark because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-security-candidate; line_text=if err := os.MkdirAll(filepath.Dir(path), 0o755); err != nil {; s0_s1_review=confirmed-s1"
CK-110-1332,The application was found setting file permissions to overly permissive values.,codacy,d44994d7a74f3bc6e9cd38ea27c7b194,internal/benchmark/determinism_test.go,45,Semgrep_go_file-permissions_rule-fileperm,Security,FileAccess,High,Opengrep,ca56c48f078792eb9b7bd2af01af21fee9325194,v1.10.6,triaged,S3,benchmark,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M069,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,,,,,"bucket=test-security-noise; line_text=if err := os.WriteFile(filepath.Join(dir, ""root.txt""), []byte(""r""), 0o644); err != nil {"
CK-110-1333,Lists should be surrounded by blank lines,codacy,94c2fee8714abcd394935d3cc7bc8758,docs/BENCHMARK_CORPORA.md,23,markdownlint_MD032,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=- `source_code_1.go` (512 KB) - Go source code with repetitive patterns
CK-110-1334,Lists should be surrounded by blank lines,codacy,4517e23f3c4240303f821c090d5e6471,docs/benchmarking.md,1328,markdownlint_MD032,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=- Legacy blocks with null hash fields do not crash collection
CK-110-1335,The application was found setting directory permissions to overly permissive values.,codacy,c8f1878b3d425471dc3074f8c59134b6,tests/integration/read_path_regression_test.go,228,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,1d85d20bc67c2b2e35f6c1329d4c42803b898e7c,v1.10.2,triaged,S3,filesystem,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M057,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(restoreRoot, 0o755); err != nil {; s0_s1_review=downgraded-s3"
CK-110-1336,Method RollbackLastAppend has a cyclomatic complexity of 17 (limit is 8),codacy,62e73af78e40ef86e5806382b63b6499,internal/container/local_writer.go,511,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S2,storage,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M026,,none,medium,none,medium,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,bucket=production-complexity-hotspot; line_text=func (w *LocalWriter) RollbackLastAppend() error {; s0_s1_review=downgraded-s2
CK-110-1337,The application was found setting directory permissions to overly permissive values.,codacy,1e0bb5c60ece137a272b3378055797af,tests/integration/v19_stats_semantics_integration_test.go,74,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S3,filesystem,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M057,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(containersDir, 0o755); err != nil {; s0_s1_review=downgraded-s3"
CK-110-1338,Insecure dependency golang/stdlib@v1.23.0 (CVE-2026-25679: net/url: Incorrect parsing of IPv6 host literals in,codacy,bc274e5d108faebe9982cf0197a1c7a1,go.mod,3,Trivy_vulnerability_high,Security,InsecureModulesLibraries,High,Trivy,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S1,dependencies,Supported Go toolchain must not carry known unplanned CVEs,CK-110-M009,,none,none,medium,none,none,true,true,true,false,false,production,,,fix,"Will be remediated or resolved in v1.10.2 security hardening; v1.10.0 records baseline only. | Phase 12 S0/S1 review: Candidate remains critical for dependencies because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,bucket=dependency-cve; line_text=go 1.23; s0_s1_review=confirmed-s1
CK-110-1339,Method RunFixtureFolderEndToEnd has 90 lines of code (limit is 50),codacy,a57aee67bdeb37f14cf4a4c807c522f6,tests/utils/common.go,979,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S3,codacy,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M070,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,,,,,"bucket=test-complexity-hotspot; line_text=func RunFixtureFolderEndToEnd(t *testing.T, fixtureDir string) {"
CK-110-1340,Method TestStep610MixedRepositoryStability has a cyclomatic complexity of 24 (limit is 8),codacy,f1746a16ea523e7370bb0839bea950a5,tests/adversarial/g610_mixed_repository_stability_test.go,48,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S3,codacy,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M070,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,,,,,bucket=test-complexity-hotspot; line_text=func TestStep610MixedRepositoryStability(t *testing.T) {
CK-110-1341,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,391f7aba2f8b169df25d94d4c9d1f374,internal/graph/reachability_test.go,369,Semgrep_go_sql_rule-concat-sqli,Security,SQLInjection,Error,Opengrep,662965066392590c71376f6860b0ada0bf23cd4e,v1.10.2,triaged,S3,security,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M059,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=res, err := dbconn.Exec(; s0_s1_review=downgraded-s3"
CK-110-1342,Method TestRestoreOptionsOverwriteTrueReplacesExistingDestination has 93 lines of code (limit is 50),codacy,19fb8929a121cd760750c4d672a5f781,internal/storage/restore_test.go,2234,Lizard_nloc-medium,Complexity,,Warning,Lizard,72e7d820bee113801805bf52d821193704364cb2,v1.10.5,triaged,S3,restore,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M066,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRestoreOptionsOverwriteTrueReplacesExistingDestination(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-1343,Method TestComputeReachabilitySummary has 54 lines of code (limit is 50),codacy,3405c8043232352ee39488b0d754b27c,internal/retention/reachability_test.go,182,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S3,codacy,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M070,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,,,,,bucket=test-complexity-hotspot; line_text=func TestComputeReachabilitySummary(t *testing.T) {
CK-110-1344,Method TestBuildPlanPackedDryRunMetrics has a cyclomatic complexity of 10 (limit is 8),codacy,b0d3ca617fea97de8586ba12197405e4,internal/gc/plan_test.go,666,Lizard_ccn-medium,Complexity,,Warning,Lizard,118276fdda4b38480e41c9327c2896edbac0dd9c,v1.10.4,triaged,S3,gc,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M062,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestBuildPlanPackedDryRunMetrics(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-1345,Method linkFileChunkWithContext has a cyclomatic complexity of 10 (limit is 8),codacy,aac52d8ca8feb1dd000edf19c208e128,internal/storage/store.go,2165,Lizard_ccn-medium,Complexity,,Warning,Lizard,00eaa50528df50804d272baa0dfbf8c6704abd50,backlog,triaged,S2,storage,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M026,,none,medium,none,medium,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,"bucket=production-complexity-hotspot; line_text=func linkFileChunkWithContext(ctx context.Context, tx *sql.Tx, fileID int64, chunkID int64, chunkOrder int, incrementRefCount bool) error {; s0_s1_review=downgraded-s2"
CK-110-1346,Method Derive has a cyclomatic complexity of 16 (limit is 8),codacy,1b740bc43ffc9ff3edabc78974c868c4,internal/repository/capabilities/derive.go,20,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S2,codacy,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M044,,none,none,none,none,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,"bucket=production-complexity-hotspot; line_text=func Derive(ctx context.Context, dbconn *sql.DB) (RepositoryCapabilities, error) {; s0_s1_review=downgraded-s2"
CK-110-1347,Method extract_metrics has a cyclomatic complexity of 9 (limit is 8),codacy,132ebcbbaa04583396d1934221c1f56e,scripts/compare_phase8_dedup_results.py,20,Lizard_ccn-medium,Complexity,,Warning,Lizard,2ab9fd3bd69f2a1e6c9741871aa10c229f126899,v1.10.6,triaged,S1,tooling,Release and benchmark scripts must not mask failures or mishandle unsafe inputs,CK-110-M045,,low,none,none,low,none,false,true,false,false,false,script,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for tooling because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,bucket=script-tooling-risk; line_text=def extract_metrics(doc: dict) -> dict:; s0_s1_review=confirmed-s1
CK-110-1348,Method TestPostgresFreshBootstrapCreatesPhaseOneV8Schema has a cyclomatic complexity of 39 (limit is 8),codacy,7d65874c84901faba04872bcebbfd5c,internal/db/migrations_test.go,1272,Lizard_ccn-medium,Complexity,,Warning,Lizard,69d3d6f7e494463c2eb98c9a03fca7449781ea14,backlog,triaged,S3,migration,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M047,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestPostgresFreshBootstrapCreatesPhaseOneV8Schema(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-1349,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,b5d75040cb5ef7f9cf8b4a04415988d9,db/schema_postgres.sql,168,Semgrep_codacy.generic.sql.rac-table-access,Security,SQLInjection,High,Opengrep,,v1.10.2,triaged,S1,migration,Dynamic SQL scanner findings must be reviewed for parameterization or safe identifier constraints,CK-110-M001,,none,none,medium,none,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for migration because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,bucket=production-security-candidate; line_text=BEFORE UPDATE ON logical_file; s0_s1_review=confirmed-s1
CK-110-1350,"Undefined acronym ""GC"" — define on first use or add to glossary.",codacy,3c87ab5fe64a682e918a7d8512a5d17e,SECURITY.md,13,Agentlinter_clarity_undefined-term,Comprehensibility,,Info,Agentlinter,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S4,codacy,Documentation style findings must be classified without blocking correctness releases,CK-110-M076,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,"bucket=docs-style; line_text=restore determinism, GC safety, and snapshot semantics."
CK-110-1351,Method check_regression has 75 lines of code (limit is 50),codacy,22a53e186c0da83dcbf17bcbbf56d055,scripts/validate_regression_thresholds.py,186,Lizard_nloc-medium,Complexity,,Warning,Lizard,c8a0ecd16ba5c9f84d1cccb32fc75f2c281139e1,v1.10.6,triaged,S1,tooling,Release and benchmark scripts must not mask failures or mishandle unsafe inputs,CK-110-M045,,low,none,none,low,none,false,true,false,false,false,script,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for tooling because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,bucket=script-tooling-risk; line_text=def check_regression(; s0_s1_review=confirmed-s1
CK-110-1352,Insecure dependency golang/stdlib@v1.23.0 (CVE-2026-32280: crypto/x509: crypto/tls: golang: Go: Denial of Serv,codacy,8e643df86fe2fe116c898f052f6284c,go.mod,3,Trivy_vulnerability_high,Security,InsecureModulesLibraries,High,Trivy,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S1,dependencies,Supported Go toolchain must not carry known unplanned CVEs,CK-110-M009,,none,none,medium,none,none,true,true,true,false,false,production,,,fix,"Will be remediated or resolved in v1.10.2 security hardening; v1.10.0 records baseline only. | Phase 12 S0/S1 review: Candidate remains critical for dependencies because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,bucket=dependency-cve; line_text=go 1.23; s0_s1_review=confirmed-s1
