ck_id,matrix_id,source_id,source_tool,source_rule,source_file,area,severity,domain,title,recommended_action
CK-110-0899,CK-110-M072,abb1917d25a0d8063af99ff954688e2f,markdownlint,markdownlint_MD007,docs/benchmarking.md,docs,S4,docs,Expected: 2; Actual: 3,review-for-suppression-or-backlog
CK-110-0900,CK-110-M070,9a475c76dd0d973125127bbb700e83ab,Lizard,Lizard_ccn-medium,internal/batch/executor_test.go,test,S3,codacy,Method TestExecutePreparedFailFastStopsOnlyOnExecutionFailure has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0901,CK-110-M051,38ead8f5ec2a5b1cd15a977616c7534a,Lizard,Lizard_ccn-medium,internal/storage/physical_file_repository_test.go,test,S3,storage,Method TestStoreFileReplacePolicyRetargetsSamePathDifferentContent has a cyclomatic complexity of 15 (limit is,review-for-suppression-or-backlog
CK-110-0903,CK-110-M072,27737fa43e0ce318b2fc1b5800d2c1f2,markdownlint,markdownlint_MD032,docs/benchmarking.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0904,CK-110-M057,5a9fc5365912bb03fde4219d5dba1e3a,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g3_no_data_loss_valid_sequences_adversarial_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0905,CK-110-M052,aaf7ba3bfcfe8d1477d4b2f23f2c74d8,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/container/container_test.go,test,S3,storage,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0907,CK-110-M070,cac3697ba2d9f529d2344d424a2d86f1,Lizard,Lizard_ccn-medium,tests/adversarial/g9_batch_semantics_adversarial_test.go,test,S3,codacy,Method  has a cyclomatic complexity of 15 (limit is 8),review-for-suppression-or-backlog
CK-110-0909,CK-110-M070,d4986bc6744fe104c35ebca2122ed849,Lizard,Lizard_nloc-medium,tests/adversarial/g68_dedup_semantics_matrix_test.go,test,S3,codacy,Method testStep68RunDedupScenario has 86 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0911,CK-110-M070,1551f23b5aa8d86c0ccd83cb4d2373c5,Lizard,Lizard_nloc-medium,internal/graph/reachability_test.go,test,S3,codacy,Method TestGetReachableChunks has 62 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0913,CK-110-M051,de8b71c0512b40d3737adc95621f10ea,Lizard,Lizard_nloc-medium,internal/storage/physical_file_repository_test.go,test,S3,storage,Method TestStoreFileMaintainsPhysicalFileAndLogicalRefCountInvariants has 78 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0915,CK-110-M051,549b6a4752ced62febf31bb4edee9404,Lizard,Lizard_ccn-medium,internal/storage/remove_test.go,test,S3,storage,Method TestRemoveFileByIDAndRemoveByStoredPathAreSymmetric has a cyclomatic complexity of 21 (limit is 8),review-for-suppression-or-backlog
CK-110-0917,CK-110-M067,599b513119ec20628be9ad79ed72166f,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g1_step11_restore_determinism_test.go,test,S3,restore,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0918,CK-110-M052,3d8f95b03ccc09b62907ced8ce0f47b4,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/v110_s0_chunk_reuse_bounds_stabilization_test.go,test,S3,storage,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0919,CK-110-M072,c7824859786959f15effd178dd95e219,markdownlint,markdownlint_MD032,docs/BENCHMARK_METRICS.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0920,CK-110-M067,6005f1f1fa3bdac8dab00460f691cc37,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g5_atomic_restore_adversarial_test.go,test,S3,restore,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0921,CK-110-M072,c1b2d7e8cb6e1e41c98cd50c747ea397,markdownlint,markdownlint_MD032,docs/benchmarking.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0922,CK-110-M062,79d18a7a654d58496ebf22f72ea02b8,Lizard,Lizard_nloc-medium,internal/maintenance/gc_step11_test.go,test,S3,gc,Method TestStep11PackedBlockPartiallyLiveRetainedRestoreAndVerify has 85 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0923,CK-110-M068,b56b184562d5c8fd437a62ac934632be,Lizard,Lizard_ccn-medium,internal/benchmark/scenarios.go,benchmark,S3,benchmark,Method withDefaults has a cyclomatic complexity of 14 (limit is 8),review-for-suppression-or-backlog
CK-110-0924,CK-110-M072,268d53e2d1d281409c0b02bbbccccd9e,markdownlint,markdownlint_MD022,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Expected: 1; Actual: 0; Below,review-for-suppression-or-backlog
CK-110-0925,CK-110-M057,69cc6a13a637ecc31118a719931c7b7c,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/read_path_regression_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0926,CK-110-M070,233e6ba4ddff17772248b73cd879aa4d,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectDeepTraversalLimited has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
CK-110-0927,CK-110-M049,ca89d5b7a142123b920422e597fd6b8c,Lizard,Lizard_nloc-medium,tests/adversarial/g14_g17_snapshot_retention_adversarial_test.go,test,S3,snapshot,Method TestAdversarialG15CorruptedSnapshotMetadataDetectionConservativeGC has 85 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0928,CK-110-M072,4d7768490ec95f6c77ecc44b1e8e082d,markdownlint,markdownlint_MD032,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0929,CK-110-M069,f673fa8b82ed2b042355feaaa5972776,Opengrep,Semgrep_go_file-permissions_rule-fileperm,internal/benchmark/determinism_test.go,test,S3,benchmark,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0930,CK-110-M066,95ef8e0c4d14d6649b9e9109aafd0439,Lizard,Lizard_file-nloc-medium,internal/storage/restore_test.go,test,S3,restore,File internal/storage/restore_test.go has 2487 non-comment lines of code,review-for-suppression-or-backlog
CK-110-0932,CK-110-M054,2b63dfa15c15859e9cef526dbf611b20,Lizard,Lizard_ccn-medium,internal/verify/verify_corruption_fixtures_test.go,test,S3,verify,Method assertLogicalHashStageVerifyFailure has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-0933,CK-110-M066,6a857a8f3e77b4a2824525c88f53f695,Lizard,Lizard_nloc-medium,tests/adversarial/g1_deterministic_restore_adversarial_test.go,test,S3,restore,Method  has 57 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0934,CK-110-M076,5d220951192132deb0b89efa68940d82,Agentlinter,Agentlinter_clarity_undefined-term,SECURITY.md,docs,S4,codacy,"Undefined acronym ""FOR"" — define on first use or add to glossary.",review-for-suppression-or-backlog
CK-110-0935,CK-110-M070,849a8d39e2149a93cd9eefd5af61db4a,Lizard,Lizard_ccn-medium,tests/adversarial/g68_dedup_semantics_matrix_test.go,test,S3,codacy,Method testStep68DedupMatrixVariant has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-0936,CK-110-M057,2fad40b21a78509ffef53fd1521f4079,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/adversarial/g10_g13_physical_graph_adversarial_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0937,CK-110-M070,798752cb0885a8f382073590c2a8bbf5,Lizard,Lizard_ccn-medium,internal/observability/service_test.go,test,S3,codacy,Method TestSimulateGCEmptyRepo has a cyclomatic complexity of 15 (limit is 8),review-for-suppression-or-backlog
CK-110-0940,CK-110-M070,dc7195cb40efa743a14b1530b3a12c31,Lizard,Lizard_ccn-medium,internal/cli/render/simulate_test.go,test,S3,codacy,Method TestRenderSimulationJSONIsDeterministic has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0943,CK-110-M066,16b53bcf4369b9e09e17ab5a320e7c8a,Lizard,Lizard_nloc-medium,internal/storage/restore_test.go,test,S3,restore,Method TestRestoreChunkPinningKeepsChunkLiveDuringRemove has 95 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0944,CK-110-M059,2a4a0717f6cdbbc29b065e36fb88788f,Opengrep,Semgrep_go_sql_rule-concat-sqli,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0946,CK-110-M052,daf7f46f58c32046620f5121accff8c3,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/v110_s0_chunk_reuse_bounds_stabilization_test.go,test,S3,storage,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0947,CK-110-M057,edf3dc9aa87d6c70c6e364d59f200a15,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g6_concurrent_operations_adversarial_test.go,test,S3,filesystem,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0949,CK-110-M060,78274b425cc71c0c0a5ad4a1fadf0514,Lizard,Lizard_ccn-medium,internal/storage/storage_block_reader_test.go,test,S3,packed-storage,Method TestStorageBlockReaderLoadBlockMetadataIncludesTransformAwareFields has a cyclomatic complexity of 15 (,review-for-suppression-or-backlog
CK-110-0950,CK-110-M070,c2e02d4266089a43c5a5c71a589d4e4c,Lizard,Lizard_nloc-medium,internal/observability/stats_test.go,test,S3,codacy,Method TestObservabilityDoesNotMutateState has 62 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0952,CK-110-M070,37c4774ff937c2f21503aa9bfe6afd3e,Lizard,Lizard_nloc-medium,tests/adversarial/g8_system_invariants_lifecycle_adversarial_test.go,test,S3,codacy,Method verifyInvariantConvergenceG8 has 80 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0953,CK-110-M057,70140154559ca14dc988ea5386228bbf,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/integration/read_path_regression_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0955,CK-110-M068,ea0101f84e67b1f04bc757f8f3339818,Lizard,Lizard_ccn-medium,internal/benchmark/scenarios.go,benchmark,S3,benchmark,Method createMixedSizeDataset has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0957,CK-110-M066,e985fb11b41a060158c4e96d742b90d5,Lizard,Lizard_nloc-medium,tests/adversarial/g5_atomic_restore_adversarial_test.go,test,S3,restore,Method  has 53 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0958,CK-110-M072,a04867f54ecb25d9cf12b81d185e5a7f,markdownlint,markdownlint_MD010,docs/internal/storage_contract_v1_9.md,docs,S4,docs,Column: 1,review-for-suppression-or-backlog
CK-110-0959,CK-110-M072,4ed9aefa82f720eb262332dda7258d2a,markdownlint,markdownlint_MD022,docs/BENCHMARK_CORPORA.md,docs,S4,docs,Expected: 1; Actual: 0; Below,review-for-suppression-or-backlog
CK-110-0960,CK-110-M076,aa0e22ae646d273613f288288e63590a,Agentlinter,Agentlinter_clarity_undefined-term,SECURITY.md,docs,S4,codacy,"Undefined acronym ""NOT"" — define on first use or add to glossary.",review-for-suppression-or-backlog
CK-110-0961,CK-110-M070,3634a5fed2832bb7d2afbab1be690baf,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectChunkReverseRelations has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0962,CK-110-M062,a1c23e0921915a4f388fe1f1ff75217,Lizard,Lizard_ccn-medium,internal/gc/plan_test.go,test,S3,gc,Method TestBuildPlanIncludesFullyDeadActiveContainersInPhysicalReclaim has a cyclomatic complexity of 10 (limi,review-for-suppression-or-backlog
CK-110-0963,CK-110-M062,ddaf970e10cc54e74b92c5524b399c2a,Lizard,Lizard_ccn-medium,tests/adversarial/g69_gc_safety_matrix_test.go,test,S3,gc,Method testStep69SingleRepoClass has a cyclomatic complexity of 23 (limit is 8),review-for-suppression-or-backlog
CK-110-0964,CK-110-M057,b8f275642ec3e83a233b7e565706eeb,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g10_g13_physical_graph_adversarial_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0965,CK-110-M070,ad75430b3ac409147cc8a0d3e1e9095f,Lizard,Lizard_ccn-medium,internal/graph/reachability_test.go,test,S3,codacy,Method TestGCRootsMergesCurrentAndSnapshotRoots has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0966,CK-110-M057,e2991878d7f4c068f9509b5616d72c73,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g2_inconsistent_state_adversarial_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0967,CK-110-M070,69a093ab73ec4593f480de93d0dce0d4,Lizard,Lizard_ccn-medium,internal/observability/equivalence_phase7_test.go,test,S3,codacy,Method legacyDiffSnapshots has a cyclomatic complexity of 16 (limit is 8),review-for-suppression-or-backlog
CK-110-0972,CK-110-M068,d66a1f30f7628bcf9bef50433717f6fa,Lizard,Lizard_ccn-medium,internal/benchmark/corpus.go,benchmark,S3,benchmark,Method generateCorpusContent has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0973,CK-110-M048,36760b10a14762e78db7b199ea866fe8,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/db/migrations_test.go,test,S3,migration,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0974,CK-110-M072,20c9c28d59108d4b846e274d35d7e321,markdownlint,markdownlint_MD032,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0977,CK-110-M062,b7212ee8d450f675d5304612d2ee664c,Lizard,Lizard_ccn-medium,internal/maintenance/gc_packed_test.go,test,S3,gc,Method TestContainerHasLivePhysicalUnitsUsesLivePackedBlockIDsForContainerRetention has a cyclomatic complexit,review-for-suppression-or-backlog
CK-110-0978,CK-110-M057,3a08b0a7e3cfedb7825782ad31d308ed,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0979,CK-110-M051,6fe1cd7a9cb4dc88271becd4a526af7,Lizard,Lizard_ccn-medium,internal/container/container_test.go,test,S3,storage,Method TestFileContainerTruncateDiscardsPendingWritesWithoutSync has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0980,CK-110-M062,24a87849f45293d37e8b1569944996ef,Lizard,Lizard_ccn-medium,internal/maintenance/gc_step11_test.go,test,S3,gc,Method TestStep11ContainerWithMixedPhysicalUnitsRetainedWhileEitherKindLive has a cyclomatic complexity of 15 ,review-for-suppression-or-backlog
CK-110-0981,CK-110-M048,98eed5990c7af35a61d9105fab9967ac,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/db/migrations_test.go,test,S3,migration,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0982,CK-110-M057,50c0caa106f3eaccd0e25d785773f735,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g2_inconsistent_state_adversarial_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0984,CK-110-M059,148bdee704637f34931a9f48cae52a00,Opengrep,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,internal/retention/reachability_test.go,test,S3,security,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",review-for-suppression-or-backlog
CK-110-0985,CK-110-M051,f1980ccd9133f18c6ba6b58b8c309ff3,Lizard,Lizard_nloc-medium,internal/storage/remove_test.go,test,S3,storage,Method TestRemoveFileByIDCascadesPhysicalFileMappings has 56 lines of code (limit is 50),review-for-suppression-or-backlog
