ck_id,matrix_id,title,source,source_file,source_line,status,severity,domain,decision,phase_owner,notes
CK-110-1180,CK-110-M063,The application was found setting file permissions to overly permissive values.,codacy,internal/maintenance/gc_step11_parity_test.go,42,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1181,CK-110-M026,Method ChunkFile has 54 lines of code (limit is 50),codacy,internal/chunk/simplecdc/chunker.go,36,triaged,S2,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1182,CK-110-M051,Method TestStoreFileReplacePolicyRetargetsSamePathDifferentContent has 59 lines of code (limit is 50),codacy,internal/storage/physical_file_repository_test.go,268,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1183,CK-110-M062,File internal/maintenance/gc_packed_test.go has 612 non-comment lines of code,codacy,internal/maintenance/gc_packed_test.go,1,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1184,CK-110-M072,Expected: 2; Actual: 3,codacy,docs/benchmarking.md,657,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1185,CK-110-M051,Method TestRepositoryCompressionConfigControlsNewWritesNotReads has 129 lines of code (limit is 50),codacy,internal/storage/repository_config_test.go,619,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1186,CK-110-M068,Method  has a cyclomatic complexity of 9 (limit is 8),codacy,internal/verify/verify_performance_benchmark_test.go,143,triaged,S3,benchmark,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1187,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,314,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1188,CK-110-M062,Method TestRunGCDryRunRetainsContainerWhenAnotherSnapshotStillReferences has a cyclomatic complexity of 9 (lim,codacy,internal/maintenance/gc_test.go,567,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1189,CK-110-M057,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/adversarial/g9_batch_semantics_adversarial_test.go,86,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1190,CK-110-M062,Method TestBuildPlanPackedDryRunMetrics has 52 lines of code (limit is 50),codacy,internal/gc/plan_test.go,666,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1191,CK-110-M051,File internal/storage/repository_config_test.go has 630 non-comment lines of code,codacy,internal/storage/repository_config_test.go,1,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1192,CK-110-M067,The application was found setting file permissions to overly permissive values.,codacy,internal/storage/restore_test.go,2211,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1193,CK-110-M047,Method TestPostgresV7SnapshotMigrationToV8WithoutDataLoss has 297 lines of code (limit is 50),codacy,internal/db/migrations_test.go,1574,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1194,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,19,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1195,CK-110-M051,File internal/container/local_writer_test.go has 676 non-comment lines of code,codacy,internal/container/local_writer_test.go,1,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1196,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,262,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1197,CK-110-M072,Lists should be surrounded by blank lines,codacy,docs/benchmarking.md,1441,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1198,CK-110-M049,Method TestAdversarialG14SnapshotRetainedGCGuardUnderChurn has a cyclomatic complexity of 9 (limit is 8),codacy,tests/adversarial/g14_g17_snapshot_retention_adversarial_test.go,149,triaged,S3,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1199,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,441,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1200,CK-110-M067,The application was found setting file permissions to overly permissive values.,codacy,tests/adversarial/g1_deterministic_restore_adversarial_test.go,370,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1201,CK-110-M020,The application was found setting directory permissions to overly permissive values.,codacy,internal/benchmark/scenarios.go,201,triaged,S1,benchmark,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1202,CK-110-M069,The application dynamically constructs file or path information.,codacy,internal/benchmark/dataset_test.go,31,triaged,S3,benchmark,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1203,CK-110-M070,Method TestPlainTransformerEncodePopulatesDescriptorAndPayload has a cyclomatic complexity of 9 (limit is 8),codacy,internal/blocks/plain_test.go,9,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1204,CK-110-M070,Method  has a cyclomatic complexity of 29 (limit is 8),codacy,internal/observability/equivalence_phase7_test.go,58,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1205,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,237,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1206,CK-110-M060,Method TestStorageBlockReaderLoadBlockMetadataIncludesTransformAwareFields has 53 lines of code (limit is 50),codacy,internal/storage/storage_block_reader_test.go,207,deferred,S3,packed-storage,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1207,CK-110-M036,Method computePackedSimulationMetrics has a cyclomatic complexity of 11 (limit is 8),codacy,internal/gc/plan.go,347,triaged,S2,gc,include,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1208,CK-110-M066,Method setupRestorePinningFixture has 87 lines of code (limit is 50),codacy,internal/storage/restore_test.go,2467,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1209,CK-110-M070,Method TestGetReachableChunks has a cyclomatic complexity of 17 (limit is 8),codacy,internal/graph/reachability_test.go,279,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1210,CK-110-M050,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/snapshot/snapshot_bench_test.go,57,triaged,S3,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1211,CK-110-M044,Method loadContainerBlockMetadata has a cyclomatic complexity of 13 (limit is 8),codacy,internal/observability/inspect.go,965,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1212,CK-110-M031,File internal/observability/inspect.go has 1072 non-comment lines of code,codacy,internal/observability/inspect.go,1,triaged,S2,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1213,CK-110-M027,Method CheckPhysicalFileGraphIntegrity has 124 lines of code (limit is 50),codacy,internal/verify/verify_physical.go,44,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1214,CK-110-M025,Method resolveSnapshotRestoreSelection has 85 lines of code (limit is 50),codacy,internal/snapshot/snapshot.go,1023,triaged,S2,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1215,CK-110-M062,Method TestSweepUnreachableChunksKeepsPackedBlockWhenAnyChunkIsLive has 60 lines of code (limit is 50),codacy,internal/maintenance/gc_packed_test.go,212,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1216,CK-110-M057,The application dynamically constructs file or path information.,codacy,tests/adversarial/g7_deep_corruption_adversarial_test.go,189,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1217,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,498,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1218,CK-110-M004,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/storage/store.go,2815,triaged,S1,storage,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1219,CK-110-M072,Lists should be surrounded by blank lines,codacy,docs/benchmarking.md,1465,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1220,CK-110-M016,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,internal/storage/restore.go,938,triaged,S1,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1221,CK-110-M023,Detected non-static command inside Command.,codacy,tests/adversarial/g10_g13_physical_graph_adversarial_test.go,17,triaged,S1,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1222,CK-110-M025,Method RenderSnapshotListHuman has 51 lines of code (limit is 50),codacy,internal/cli/render/snapshot_list_show.go,11,triaged,S2,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1223,CK-110-M045,Missing blank line after last section ('Returns') (D413),codacy,scripts/validate_regression_thresholds.py,74,triaged,S1,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1224,CK-110-M048,String-formatted SQL query detected.,codacy,internal/db/migrations_test.go,1304,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1225,CK-110-M069,The application dynamically constructs file or path information.,codacy,internal/benchmark/corpus_test.go,143,triaged,S3,benchmark,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1226,CK-110-M069,Do not use `math/rand`. Use `crypto/rand` instead.,codacy,internal/verify/verify_performance_benchmark_test.go,8,triaged,S3,benchmark,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1227,CK-110-M070,Method TestEncodeDecodePackedBlockV1RoundTripFromChunks has a cyclomatic complexity of 13 (limit is 8),codacy,internal/blocks/block_format_v1_test.go,341,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1228,CK-110-M027,Method verifyChunkBlockRefs has 73 lines of code (limit is 50),codacy,internal/verify/verify_repository.go,209,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1229,CK-110-M025,Method RenderSnapshotDiffDetailedHuman has 67 lines of code (limit is 50),codacy,internal/cli/render/snapshot_diff.go,35,triaged,S2,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1230,CK-110-M067,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/storage/restore_test.go,183,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1231,CK-110-M052,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/container/local_writer_test.go,610,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1232,CK-110-M057,The application was found setting directory permissions to overly permissive values.,codacy,tests/integration/read_path_regression_test.go,116,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1233,CK-110-M048,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/db/migrations_test.go,148,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1234,CK-110-M057,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/integration/v19_legacy_upgrade_path_integration_test.go,153,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1235,CK-110-M057,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/integration/v18_migration_compatibility_integration_test.go,1301,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1236,CK-110-M009,Insecure dependency golang/stdlib@v1.23.0 (CVE-2025-0913: Inconsistent handling of O_CREATE|O_EXCL on Unix and,codacy,go.mod,3,triaged,S1,dependencies,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1237,CK-110-M009,Insecure dependency golang/stdlib@v1.23.0 (CVE-2025-58188: crypto/x509: golang: Panic when validating certific,codacy,go.mod,3,triaged,S1,dependencies,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1238,CK-110-M070,Method TestInspectTraceEmitsDeepTraversalEvents has 53 lines of code (limit is 50),codacy,internal/observability/inspect_test.go,1187,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-1239,CK-110-M068,Method Measure has 57 lines of code (limit is 50),codacy,internal/benchmark/metrics.go,107,triaged,S3,benchmark,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-1240,CK-110-M066,Method TestStep67CrossModeDeterminism has 70 lines of code (limit is 50),codacy,tests/adversarial/g67_deterministic_restore_matrix_test.go,268,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-1241,CK-110-M062,Method TestLoadLivePackedBlockIDsResolvesFromLiveChunks has a cyclomatic complexity of 11 (limit is 8),codacy,internal/maintenance/gc_packed_test.go,25,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
